bench,config,seed,W,H,cw,threads,place_time_s,sys_place_core_s,sys_sta_s,route_wall_s,routed_ok,wl,cpd_ns,fmax_mhz,error
rendering_rasterization2_m,vtr,9,35,35,76,12,1.48,,,1.366192102432251,True,43987,6.39488,156.375,
rendering_zculling_bot,soph,0,35,35,68,1,0.0481,0.0094,0.0376,1.3661112785339355,True,35483,5.50807,181.552,
rendering_zculling_bot,soph,1,35,35,68,1,0.0429,0.0083,0.0336,1.1155266761779785,True,36686,5.80791,172.179,
rendering_zculling_bot,soph,2,35,35,68,1,0.0409,0.0087,0.0311,1.1156566143035889,True,36360,5.45023,183.479,
rendering_zculling_bot,soph,3,35,35,68,1,0.0539,0.0107,0.042,1.165496826171875,True,36766,5.63401,177.493,
rendering_zculling_bot,soph,4,35,35,68,1,0.0424,0.0091,0.0322,1.165867805480957,True,37415,5.7902,172.706,
rendering_zculling_bot,soph,5,35,35,68,1,0.035,0.0075,0.0266,1.1156318187713623,True,35962,5.86456,170.516,
rendering_zculling_bot,soph,6,35,35,68,1,0.0557,0.0108,0.0436,1.1156306266784668,True,36764,5.41873,184.545,
rendering_zculling_bot,soph,7,35,35,68,1,0.0571,0.0108,0.045,1.1156365871429443,True,37121,5.45852,183.2,
rendering_zculling_bot,soph,8,35,35,68,1,0.0363,0.0078,0.0275,1.115969181060791,True,36586,5.60843,178.303,
rendering_zculling_bot,soph,9,35,35,68,1,0.045,0.0088,0.0352,1.115664005279541,True,38046,5.61667,178.042,
rendering_zculling_bot,vtr,0,35,35,68,12,1.11,,,1.1157605648040771,True,35434,5.75583,173.737,
rendering_zculling_bot,vtr,1,35,35,68,12,1.08,,,1.166459560394287,True,35231,5.47401,182.681,
rendering_zculling_bot,vtr,2,35,35,68,12,1.05,,,1.1158511638641357,True,34294,5.56308,179.757,
rendering_zculling_bot,vtr,3,35,35,68,12,0.98,,,1.1659982204437256,True,34562,5.79906,172.442,
rendering_zculling_bot,vtr,4,35,35,68,12,1.09,,,1.1658618450164795,True,35589,5.47397,182.683,
rendering_zculling_bot,vtr,5,35,35,68,12,1.05,,,1.1160151958465576,True,34686,5.59461,178.743,
rendering_zculling_bot,vtr,6,35,35,68,12,1.11,,,1.1158108711242676,True,34232,5.59937,178.591,
rendering_zculling_bot,vtr,7,35,35,68,12,1.08,,,1.1158373355865479,True,34159,5.77803,173.069,
rendering_zculling_bot,vtr,8,35,35,68,12,1.05,,,1.1660501956939697,True,35767,5.61297,178.159,
rendering_zculling_bot,vtr,9,35,35,68,12,1.05,,,1.1161634922027588,True,34863,5.63531,177.452,
sha,soph,0,35,35,54,1,0.0363,0.0081,0.0274,0.91524338722229,True,16495,14.1313,70.7651,
sha,soph,1,35,35,54,1,0.0379,0.0083,0.0289,0.7149157524108887,True,15726,14.2459,70.1958,
sha,soph,2,35,35,54,1,0.0327,0.0071,0.0249,0.7149753570556641,True,16183,13.623,73.4054,
sha,soph,3,35,35,54,1,0.0355,0.0079,0.0268,0.7147612571716309,True,15865,14.2121,70.3625,
sha,soph,4,35,35,54,1,0.0373,0.008,0.0286,0.715001106262207,True,16415,14.0622,71.1126,
sha,soph,5,35,35,54,1,0.0358,0.0079,0.0271,0.7148120403289795,True,15937,13.9521,71.6736,
sha,soph,6,35,35,54,1,0.0359,0.0079,0.0272,0.7151401042938232,True,16253,13.7358,72.8023,
sha,soph,7,35,35,54,1,0.0356,0.0079,0.0269,0.7147994041442871,True,15371,13.8476,72.2148,
sha,soph,8,35,35,54,1,0.0314,0.0068,0.0239,0.6646838188171387,True,16409,13.9256,71.8103,
sha,soph,9,35,35,54,1,0.035,0.008,0.0263,0.7148392200469971,True,16574,13.9028,71.9279,
sha,vtr,0,35,35,54,12,0.55,,,0.7149956226348877,True,15283,13.8458,72.2238,
sha,vtr,1,35,35,54,12,0.47,,,0.7151355743408203,True,15781,14.528,68.8326,
sha,vtr,2,35,35,54,12,0.55,,,0.7149558067321777,True,15632,14.0517,71.1658,
sha,vtr,3,35,35,54,12,0.52,,,0.7155678272247314,True,15304,13.7889,72.5219,
sha,vtr,4,35,35,54,12,0.51,,,0.7149722576141357,True,15644,14.5717,68.6262,
sha,vtr,5,35,35,54,12,0.55,,,0.7149434089660645,True,15533,13.8653,72.1226,
sha,vtr,6,35,35,54,12,0.56,,,0.7149355411529541,True,15390,14.2796,70.0299,
sha,vtr,7,35,35,54,12,0.52,,,0.7150025367736816,True,15065,14.424,69.3289,
sha,vtr,8,35,35,54,12,0.53,,,0.7149717807769775,True,15442,13.7303,72.8317,
sha,vtr,9,35,35,54,12,0.51,,,0.7151262760162354,True,15106,13.9162,71.8588,
spam_filter_data_1_4_2,soph,0,35,35,70,1,0.054,0.0093,0.0435,1.4663939476013184,True,41485,5.68169,176.004,
spam_filter_data_1_4_2,soph,1,35,35,70,1,0.0614,0.0099,0.0501,1.2659950256347656,True,39852,5.46144,183.102,
spam_filter_data_1_4_2,soph,2,35,35,70,1,0.0508,0.0085,0.0411,1.2660119533538818,True,40905,5.47978,182.489,
spam_filter_data_1_4_2,soph,3,35,35,70,1,0.0422,0.0081,0.0329,1.2660162448883057,True,41355,5.71876,174.863,
spam_filter_data_1_4_2,soph,4,35,35,70,1,0.0492,0.0081,0.0399,1.266016960144043,True,41270,5.54284,180.413,
spam_filter_data_1_4_2,soph,5,35,35,70,1,0.0498,0.0088,0.0398,1.2658824920654297,True,40739,5.40067,185.162,
spam_filter_data_1_4_2,soph,6,35,35,70,1,0.0502,0.0089,0.04,1.265960454940796,True,41236,5.54837,180.233,
spam_filter_data_1_4_2,soph,7,35,35,70,1,0.0621,0.0099,0.0509,1.2659976482391357,True,40982,5.54426,180.367,
spam_filter_data_1_4_2,soph,8,35,35,70,1,0.0565,0.0099,0.0453,1.2659926414489746,True,41080,5.41781,184.576,
spam_filter_data_1_4_2,soph,9,35,35,70,1,0.0468,0.0081,0.0375,1.266540288925171,True,40762,5.69276,175.662,
spam_filter_data_1_4_2,vtr,0,35,35,70,12,1.34,,,1.2160861492156982,True,39575,5.45267,183.396,
spam_filter_data_1_4_2,vtr,1,35,35,70,12,1.29,,,1.266662359237671,True,39319,5.70604,175.253,
spam_filter_data_1_4_2,vtr,2,35,35,70,12,1.34,,,1.2663600444793701,True,38952,5.44429,183.679,
spam_filter_data_1_4_2,vtr,3,35,35,70,12,1.36,,,1.2166287899017334,True,38484,5.37933,185.897,
spam_filter_data_1_4_2,vtr,4,35,35,70,12,1.29,,,1.2663183212280273,True,38806,5.32489,187.797,
spam_filter_data_1_4_2,vtr,5,35,35,70,12,1.33,,,1.2662129402160645,True,39578,5.32069,187.946,
spam_filter_data_1_4_2,vtr,6,35,35,70,12,1.31,,,1.2164790630340576,True,39259,5.6986,175.482,
spam_filter_data_1_4_2,vtr,7,35,35,70,12,1.27,,,1.2660949230194092,True,39284,5.31935,187.993,
spam_filter_data_1_4_2,vtr,8,35,35,70,12,1.34,,,1.266383409500122,True,38330,5.47481,182.655,
spam_filter_data_1_4_2,vtr,9,35,35,70,12,1.31,,,1.2158863544464111,True,38994,5.61255,178.172,
spam_filter_dotProduct_1,soph,0,35,35,68,1,0.0582,0.0105,0.0465,1.4163627624511719,True,38045,7.07646,141.314,
spam_filter_dotProduct_1,soph,1,35,35,68,1,0.0665,0.0116,0.0536,1.2161531448364258,True,38424,6.89358,145.062,
spam_filter_dotProduct_1,soph,2,35,35,68,1,0.0719,0.0119,0.0587,1.2160046100616455,True,38386,7.14837,139.892,
spam_filter_dotProduct_1,soph,3,35,35,68,1,0.0644,0.0117,0.0513,1.215839147567749,True,38727,7.05488,141.746,
spam_filter_dotProduct_1,soph,4,35,35,68,1,0.0704,0.0118,0.0572,1.2659075260162354,True,38220,6.90164,144.893,
spam_filter_dotProduct_1,soph,5,35,35,68,1,0.069,0.012,0.0556,1.215790033340454,True,38182,6.90244,144.876,
spam_filter_dotProduct_1,soph,6,35,35,68,1,0.0738,0.0124,0.06,1.215834140777588,True,38183,6.99403,142.979,
spam_filter_dotProduct_1,soph,7,35,35,68,1,0.0742,0.0117,0.0611,1.215916395187378,True,38809,6.89137,145.109,
spam_filter_dotProduct_1,soph,8,35,35,68,1,0.0694,0.0118,0.0563,1.2162549495697021,True,38263,6.86293,145.71,
spam_filter_dotProduct_1,soph,9,35,35,68,1,0.0735,0.0118,0.0603,1.2158210277557373,True,38705,6.8585,145.804,
spam_filter_dotProduct_1,vtr,0,35,35,68,12,1.22,,,1.2160351276397705,True,37508,6.79654,147.134,
spam_filter_dotProduct_1,vtr,1,35,35,68,12,1.2,,,1.26607346534729,True,37648,6.93871,144.119,
spam_filter_dotProduct_1,vtr,2,35,35,68,12,1.32,,,1.2159619331359863,True,36637,7.08088,141.225,
spam_filter_dotProduct_1,vtr,3,35,35,68,12,1.21,,,1.2163035869598389,True,37117,7.09992,140.847,
spam_filter_dotProduct_1,vtr,4,35,35,68,12,1.22,,,1.2160155773162842,True,38189,6.94203,144.05,
spam_filter_dotProduct_1,vtr,5,35,35,68,12,1.29,,,1.2661752700805664,True,37577,7.0571,141.701,
spam_filter_dotProduct_1,vtr,6,35,35,68,12,1.23,,,1.215916633605957,True,36696,6.79654,147.134,
spam_filter_dotProduct_1,vtr,7,35,35,68,12,1.25,,,1.2158699035644531,True,37021,6.86403,145.687,
spam_filter_dotProduct_1,vtr,8,35,35,68,12,1.3,,,1.2160041332244873,True,37549,6.94203,144.05,
spam_filter_dotProduct_1,vtr,9,35,35,68,12,1.26,,,1.2159912586212158,True,37960,6.94314,144.027,
stereovision0,soph,0,35,35,70,1,0.1086,0.0128,0.0935,2.3178577423095703,True,67123,3.81884,261.86,
stereovision0,soph,1,35,35,70,1,0.1082,0.0129,0.093,2.06752872467041,True,67618,3.79284,263.655,
stereovision0,soph,2,35,35,70,1,0.1105,0.013,0.0952,2.0674197673797607,True,67012,4.09986,243.911,
stereovision0,soph,3,35,35,70,1,0.0791,0.01,0.0671,2.0674538612365723,True,68859,3.68663,271.25,
stereovision0,soph,4,35,35,70,1,0.0807,0.0105,0.0682,2.0674705505371094,True,66597,3.81995,261.784,
stereovision0,soph,5,35,35,70,1,0.0841,0.0106,0.0715,2.0673441886901855,True,67582,3.68774,271.169,
stereovision0,soph,6,35,35,70,1,0.1139,0.013,0.0986,2.117570400238037,True,65756,3.85148,259.64,
stereovision0,soph,7,35,35,70,1,0.1114,0.013,0.0961,2.067439556121826,True,64467,3.82216,261.632,
stereovision0,soph,8,35,35,70,1,0.1115,0.0129,0.0963,2.067898988723755,True,66853,3.80391,262.887,
stereovision0,soph,9,35,35,70,1,0.0879,0.0112,0.0746,2.117722988128662,True,67188,3.99476,250.328,
stereovision0,vtr,0,35,35,70,12,3.31,,,2.0681405067443848,True,64184,3.79173,263.732,
stereovision0,vtr,1,35,35,70,12,3.36,,,2.0675039291381836,True,63631,3.64071,274.672,
stereovision0,vtr,2,35,35,70,12,3.33,,,2.1177432537078857,True,65194,3.576,279.642,
stereovision0,vtr,3,35,35,70,12,3.2,,,2.067849636077881,True,63489,3.80059,263.117,
stereovision0,vtr,4,35,35,70,12,3.21,,,2.0683634281158447,True,62832,3.68946,271.042,
stereovision0,vtr,5,35,35,70,12,3.19,,,2.0681560039520264,True,62479,3.76982,265.265,
stereovision0,vtr,6,35,35,70,12,3.32,,,2.0678272247314453,True,65256,3.93612,254.058,
stereovision0,vtr,7,35,35,70,12,3.41,,,2.1176235675811768,True,64475,3.60155,277.658,
stereovision0,vtr,8,35,35,70,12,3.46,,,2.067542314529419,True,64323,3.79788,263.305,
stereovision0,vtr,9,35,35,70,12,3.2,,,2.067559003829956,True,63913,3.63165,275.357,
hetero_placer,soph,0,100,100,176,1,1.4016,0.133,1.2374,27.666861057281494,True,821341,9.69979,103.095,
hetero_placer,soph,1,100,100,176,1,1.1746,0.1173,1.0277,20.25294303894043,True,825714,9.69868,103.107,
hetero_placer,soph,2,100,100,176,1,1.1075,0.1141,0.9653,20.30136275291443,True,829204,9.702,103.071,
hetero_placer,soph,3,100,100,176,1,1.3611,0.1331,1.1961,20.05221939086914,True,798859,9.75999,102.459,
hetero_placer,soph,4,100,100,176,1,1.3925,0.1327,1.2287,20.250707626342773,True,804502,9.7009,103.083,
hetero_placer,soph,5,100,100,176,1,1.234,0.1336,1.0689,20.04915690422058,True,810876,9.70865,103.001,
hetero_placer,soph,6,100,100,176,1,1.2927,0.1321,1.1288,20.150529384613037,True,813556,9.63497,103.789,
hetero_placer,soph,7,100,100,176,1,1.3046,0.1321,1.1405,20.20097279548645,True,805221,9.63886,103.747,
hetero_placer,soph,8,100,100,176,1,1.3899,0.1335,1.2252,20.40131425857544,True,815546,9.71487,102.935,
hetero_placer,soph,9,100,100,176,1,1.3161,0.133,1.1526,20.300447702407837,True,817341,9.70311,103.06,
hetero_placer,vtr,0,100,100,176,12,45.0,,,19.298940181732178,True,699722,9.22563,108.394,
hetero_placer,vtr,1,100,100,176,12,47.13,,,19.899293184280396,True,746508,10.051,99.4928,
hetero_placer,vtr,2,100,100,176,12,47.6,,,19.85128092765808,True,749870,9.80402,101.999,
hetero_placer,vtr,3,100,100,176,12,45.77,,,19.649879217147827,True,692713,9.57312,104.459,
hetero_placer,vtr,4,100,100,176,12,47.43,,,20.000492811203003,True,754010,9.93038,100.701,
hetero_placer,vtr,5,100,100,176,12,45.48,,,19.499905586242676,True,706610,9.77881,102.262,
hetero_placer,vtr,6,100,100,176,12,45.79,,,19.90010380744934,True,704941,9.51604,105.086,
hetero_placer,vtr,7,100,100,176,12,45.95,,,19.70049214363098,True,700049,9.28782,107.668,
hetero_placer,vtr,8,100,100,176,12,45.68,,,19.50037717819214,True,704341,9.57644,104.423,
hetero_placer,vtr,9,100,100,176,12,45.95,,,20.051682472229004,True,749172,9.91655,100.841,
LU32PEEng,soph,0,100,100,174,1,0.8976,0.0951,0.7772,29.31766104698181,True,907686,80.457,12.429,
LU32PEEng,soph,1,100,100,174,1,1.1828,0.1188,1.0361,22.0038845539093,True,908864,79.9498,12.5079,
LU32PEEng,soph,2,100,100,174,1,1.1027,0.1125,0.963,21.854295015335083,True,908547,79.8757,12.5194,
LU32PEEng,soph,3,100,100,174,1,0.8609,0.0901,0.7463,22.204769611358643,True,910893,79.8208,12.5281,
LU32PEEng,soph,4,100,100,174,1,1.0947,0.1128,0.9545,22.154017210006714,True,907088,80.499,12.4225,
LU32PEEng,soph,5,100,100,174,1,0.8278,0.0866,0.7168,22.154226303100586,True,911174,78.8225,12.6867,
LU32PEEng,soph,6,100,100,174,1,0.9885,0.1035,0.8592,21.853392601013184,True,906462,80.2019,12.4685,
LU32PEEng,soph,7,100,100,174,1,1.0451,0.1064,0.9117,21.854542016983032,True,907104,80.415,12.4355,
LU32PEEng,soph,8,100,100,174,1,1.076,0.1115,0.9376,22.105224609375,True,902841,79.1804,12.6294,
LU32PEEng,soph,9,100,100,174,1,0.9203,0.1003,0.7945,21.803433895111084,True,907126,80.3978,12.4382,
LU32PEEng,vtr,0,100,100,174,12,50.91,,,21.100333213806152,True,833174,80.8552,12.3678,
LU32PEEng,vtr,1,100,100,174,12,50.54,,,21.100012063980103,True,835818,82.5382,12.1156,
LU32PEEng,vtr,2,100,100,174,12,50.13,,,21.2025408744812,True,842275,81.4633,12.2755,
LU32PEEng,vtr,3,100,100,174,12,49.1,,,21.75529909133911,True,852708,80.9117,12.3592,
LU32PEEng,vtr,4,100,100,174,12,50.81,,,21.25196886062622,True,845268,81.8498,12.2175,
LU32PEEng,vtr,5,100,100,174,12,48.01,,,20.8010835647583,True,831649,81.9556,12.2017,
LU32PEEng,vtr,6,100,100,174,12,48.89,,,20.800601720809937,True,839267,80.7753,12.38,
LU32PEEng,vtr,7,100,100,174,12,51.36,,,20.750062704086304,True,829922,81.1161,12.328,
LU32PEEng,vtr,8,100,100,174,12,49.39,,,21.25092339515686,True,837052,80.5924,12.4081,
LU32PEEng,vtr,9,100,100,174,12,49.84,,,21.501320838928223,True,843326,80.2524,12.4607,
mcml,soph,0,100,100,112,1,1.0704,0.1105,0.9428,22.10335087776184,True,566003,62.1024,16.1024,
mcml,soph,1,100,100,112,1,1.2776,0.1105,1.1502,17.84565043449402,True,546092,62.2661,16.0601,
mcml,soph,2,100,100,112,1,1.0282,0.111,0.9003,17.644901037216187,True,551664,61.2068,16.338,
mcml,soph,3,100,100,112,1,1.053,0.1139,0.9218,17.995433568954468,True,550497,61.1654,16.3491,
mcml,soph,4,100,100,112,1,1.0972,0.1132,0.9666,18.59648323059082,True,583280,61.8605,16.1654,
mcml,soph,5,100,100,112,1,1.0318,0.1128,0.9018,18.095956802368164,True,575723,61.506,16.2586,
mcml,soph,6,100,100,112,1,1.154,0.1144,1.0218,18.896493673324585,True,576369,62.4642,16.0092,
mcml,soph,7,100,100,112,1,1.0279,0.1128,0.8971,18.3458468914032,True,579253,62.084,16.1072,
mcml,soph,8,100,100,112,1,1.0214,0.1098,0.8948,18.546467065811157,True,563823,61.4069,16.2848,
mcml,soph,9,100,100,112,1,1.0316,0.1126,0.9013,18.295180320739746,True,583143,61.77,16.1891,
mcml,vtr,0,100,100,112,12,38.6,,,17.39366626739502,True,494416,61.442,16.2755,
mcml,vtr,1,100,100,112,12,38.32,,,16.892293214797974,True,486505,62.166,16.086,
mcml,vtr,2,100,100,112,12,38.51,,,17.695623636245728,True,491708,61.4374,16.2767,
mcml,vtr,3,100,100,112,12,37.79,,,17.1934757232666,True,498357,62.2949,16.0527,
mcml,vtr,4,100,100,112,12,38.55,,,17.74444007873535,True,496891,61.8307,16.1732,
mcml,vtr,5,100,100,112,12,37.23,,,17.544068574905396,True,503327,61.0543,16.3789,
mcml,vtr,6,100,100,112,12,37.95,,,17.69619345664978,True,499661,62.1097,16.1005,
mcml,vtr,7,100,100,112,12,38.13,,,17.242772817611694,True,502320,61.8321,16.1728,
mcml,vtr,8,100,100,112,12,38.96,,,17.445807456970215,True,479986,62.2892,16.0541,
mcml,vtr,9,100,100,112,12,37.49,,,17.493568897247314,True,485133,61.2393,16.3294,
stereovision2,soph,0,100,100,134,1,0.4695,0.072,0.388,17.143619537353516,True,517260,16.8768,59.2529,
stereovision2,soph,1,100,100,134,1,0.4397,0.0689,0.3619,12.536510705947876,True,516902,16.6728,59.9778,
stereovision2,soph,2,100,100,134,1,0.52,0.0804,0.4301,12.386968851089478,True,514067,16.5409,60.4562,
stereovision2,soph,3,100,100,134,1,0.4002,0.0657,0.326,12.135067462921143,True,520210,16.6851,59.9335,
stereovision2,soph,4,100,100,134,1,0.5475,0.0851,0.4519,12.736252546310425,True,523587,16.5664,60.3633,
stereovision2,soph,5,100,100,134,1,0.5551,0.0848,0.4594,12.334649085998535,True,520819,16.3601,61.1243,
stereovision2,soph,6,100,100,134,1,0.5101,0.0827,0.417,12.83661961555481,True,520135,16.4775,60.6889,
stereovision2,soph,7,100,100,134,1,0.3557,0.0614,0.2858,12.486929416656494,True,517046,16.3944,60.9964,
stereovision2,soph,8,100,100,134,1,0.4738,0.0746,0.3895,12.335314273834229,True,515908,16.5216,60.5269,
stereovision2,soph,9,100,100,134,1,0.5222,0.0879,0.424,12.184481859207153,True,523715,16.1404,61.9562,
stereovision2,vtr,0,100,100,134,12,16.16,,,11.833842754364014,True,456007,16.2123,61.6815,
stereovision2,vtr,1,100,100,134,12,15.41,,,11.735167264938354,True,456089,16.8406,59.3803,
stereovision2,vtr,2,100,100,134,12,16.02,,,11.683202981948853,True,456687,17.0553,58.6327,
stereovision2,vtr,3,100,100,134,12,15.89,,,11.484083652496338,True,454443,16.9231,59.0908,
stereovision2,vtr,4,100,100,134,12,16.17,,,11.783936738967896,True,454155,17.6113,56.7817,
stereovision2,vtr,5,100,100,134,12,16.38,,,11.684049367904663,True,456879,17.1105,58.4435,
stereovision2,vtr,6,100,100,134,12,15.91,,,11.584943771362305,True,461026,16.8425,59.3737,
stereovision2,vtr,7,100,100,134,12,16.63,,,11.634323596954346,True,454471,16.1355,61.975,
stereovision2,vtr,8,100,100,134,12,16.07,,,11.53356146812439,True,452783,17.2711,57.9,
stereovision2,vtr,9,100,100,134,12,15.7,,,11.884138107299805,True,465077,16.4392,60.8301,
